universities_id,universities_name
258584.0,МАГМУ (НФ)
258272.0,Московский Государственный Открытый Педагогический Университет
258205.0,Мeгатренд
257904.0,гімназія
257822.0,ПТУ№90
257432.0,НАДПСУ
257225.0,СПТУ-5
257030.0,South Park university
256711.0,ЕПІЧ
256426.0,ПХППУ
256396.0,уауау
256212.0,Царскосельский филиал СПбГАТИ
255744.0,Handong Global University
255620.0,школа №2
255214.0,ПТУ-33
254895.0,НИМБ (представительство)
254512.0,ПРофессиональный лицей №6
254256.0,"беспробудного бухания,обкуривания и дуракаваляния"
254227.0,Азия
254213.0,ПУ №33
254030.0,НБТ ВДАУ
253960.0,Суровикинский филиал Волгоградского института бизнеса
253721.0,FH-Frankfurt
253714.0,Martin-Lüther Universität Halle-Wittemberg
253690.0,Стахановское медучилище
253634.0,Белоцерковский унмверситет эконмики и управления
253630.0,Eden
253126.0,ТюмГУ (филиал)
252773.0,МГПУ
252512.0,Narxoz
252038.0,МГУ (филиал)
251382.0,ПТУ № 34
250786.0,Ворошиловградское медицинское училище
250661.0,Ляховичский аграрный колледж
250609.0,АКАДЕМИЯ МУНИЦИПАЛЬНОГО УПРАВЛЕНИЯ
250601.0,БАДК
250523.0,ДГМИ
250295.0,rvt
250096.0,"Полтавский психолого-педагогический университет им. В.Г. Короленко, г. Симферополь"
249865.0,ПЛ-68
249760.0,university of johannesburg
249541.0,Можгинский Ветеринарный Колледж
249389.0,Калиновский технологический техникум
249283.0,British College of Banking & Finance
248890.0,Дгми
248774.0,Серпуховское ВВКУ
248591.0,ОГЭУ
248289.0,Annamali University
247950.0,НПТ
247908.0,"Sex, drugs and rock'n'roll"
247273.0,НТУУ КПИ
247209.0,ХНУВД
247094.0,ПУ-113
246884.0,Маргиланский планово-экономический
246792.0,СГА
246607.0,УТЖТ
246304.0,Azerbaijan Languages University
246215.0,VHS Frankfurt am Main
246076.0,АГУ
246021.0,PГГУ нефти и газа
245913.0,ВПУ№70
245680.0,БИЭПП (ЧФ)
245641.0,КВОКУ им. Фрунзе (до 1992 г.)
245612.0,СФГА (УФ)
245607.0,BBU (БУБ (ББУ))
245598.0,СИЖ
245594.0,ИНСО ПГАСиА
245360.0,ЦАУ
245340.0,ИЭиОПП СО РАН
245304.0,Akademy of New World
245261.0,Горьковский Государственный Педагогический Институт им. Горького
245207.0,КазДС
245171.0,МИЭП (УФ)
245168.0,НОШБ (МИМ Линк)
245144.0,ДХУ
245137.0,ХГМИ
245006.0,АИиХР им. Демидовых
244975.0,МГУТУ (ПФ)
244931.0,МГИУ (УФ)
244916.0,ВВАГС (СФ)
244899.0,ЕУФИМБ (ДФ)
244856.0,МИЭП (ЧФ)
244846.0,СПбГУКИ (НФ)
244822.0,МУК (филиал)
244799.0,PAT Kraków
244797.0,ИФ им. Л. В. Киренского СО РАН
244786.0,АПУ (ЯФ)
244783.0,БИП (филиал)
244776.0,ЮУГПУ им. Ушинского (СФ)
244722.0,МГИУ (КФ)
244708.0,МИСЭ
244692.0,школа №1
244673.0,ЛФ ДНУЖТ им. Лазаряна
244626.0,МСИ (ННФ)
244620.0,МосАП (ПФ)
244564.0,ГИУВ МО РФ
244547.0,КФИ
244514.0,УФПИ
244500.0,Бобруйское Государстенное Училище
244107.0,NYU
244079.0,СПб ИВЭСЭП (НФ)
244078.0,ПГАТИ (КФ)
244067.0,МУФО
244046.0,СПб ИДПО СЗ
244001.0,РИФКиС (ф) КГУФКСиТ
243904.0,ИПММС НАНУ
243901.0,ОНАС (бывш. ОЭИС) им. Попова (КФ)
243867.0,РФЭИ (ЛФ)
243852.0,ТВВКИСУ
243844.0,КазАТК (АФ)
243836.0,ИВМиМГ СО РАН
243831.0,ВГАВТ (КФ)
243813.0,ИНХ СО РАН
243766.0,ШБ Диполь (филиал МИМ Линк)
243765.0,=))☺☻♥☺☺
243542.0,Балхашское пед. училище
243460.0,"КТУ (KTU, бывш. КПИ, представительство) "
243157.0,ГПТУ-12
243118.0,Школа
242791.0,СПбГАСУ
242504.0,"РГЭУ""РИНХ"""
242446.0,-
242410.0,АВЛУГА
242307.0,МГИ (ННФ)
242300.0,ОМТЕРМ ИТП
242295.0,Фемида
242291.0,АТиСО (КФ)
242140.0,МГСУ
242097.0,ИГУПИТ (НФ)
241837.0,ТУ 35
241758.0,МЭСИ (ТФ)
241696.0,UNYP
240914.0,МУМ (ПФ)
240909.0,УУФП
240897.0,РУДН (ПФ)
240879.0,ТАЕХ
240861.0,Baki emteesunaslig kommersiya institutu
240618.0,Бакинский Энергетический Техникум
240571.0,ИМД
240562.0,СГА (бывш. СГИ)
240552.0,ЗИЭИТ (КФ)
240444.0,кввкухз
240424.0,АМУ (Медицинский)
240377.0,КМТ
240178.0,ТИПТ
239981.0,узпи
239728.0,Филиал Чайковского Промышленно-Гуманитарного Колледжа
239582.0,UMK Toruń
239546.0,SWPS Uniwersytet Humanistycznospołeczny (Uniwersytet SWPS)
239468.0,ИУ (ХМФ)
239326.0,"Вельский ""ВСХТ"""
239174.0,СЗТУ (бывш. СЗПИ) (СФ)
238795.0,А в деревне нету вуза!
238652.0,-
238129.0,Zaibatsu
237925.0,Харьковская Академия ЖД. Транспорта
237793.0,ПТУ36
237531.0,ВПУ-14
237351.0,СИ им. Чурсина (филиал)
237282.0,3 класса церковно-приходской
237258.0,Звенигородский финансово-экономический колледж
237036.0,НГТУ
236937.0,национальная академия художеств кыргзской республики
236850.0,НТУ
236777.0,Инстетут SEXA
236652.0,СибУПК
236592.0,Cухумский Университет
236338.0,КУУ
236317.0,ПЛ №23
236230.0,МПУ ракообразных
235932.0,пу-74
235746.0,ВятГУ (КЧФ)
235398.0,МГУ им. Ломоносова (ТФ)
235051.0,King's School
234919.0,Первый Киевский медицинский колледж
234886.0,2средняя школа
234804.0,Шк.3))
234779.0,АТМСХ
234164.0,Медногорский индустриальный колледж
234051.0,Малинский лесотехнический техникум
234017.0,ЗАМТ
233820.0,РГСУ (КФ)
233782.0,ЗФ КГТУ-КАИ им А. Н. Туполева
233673.0,ИГД СО РАН
233632.0,ИЕК
233512.0,Ковельський машиностроительный техникум
233408.0,Таганрогский радиотехнический институт
233250.0,колледж РИИ
233201.0,РУК (НФ)
233198.0,ИДНТ
233186.0,ИБД
233179.0,МГИУ (ИДО)
233175.0,АТиСО (КФ)
233171.0,МИБ
233166.0,ИЭМ
233161.0,ОВВАКУЛ (до 1993 г.)
233160.0,АУ МВД Украины
233152.0,РГППУ (ОФ)
233139.0,МосАТиСО (АФ)
233129.0,КИ КУЭИТУ (бывш. КрИЭНТ)
233116.0,Medicinscii Erevanski
232981.0,Karelia-ammattikorkeakoulu (Pohjois-Karjalan ammattikorkeakoulu)
232920.0,HTWK
232839.0,КГТУ им. Туполева (АФ)
232750.0,Киевский электротехнический техникум КЕМТ
232740.0,Monroe Community College
232649.0,ТНК
232643.0,Черкассы пединститут
232495.0,Жуковсий Авиационный техникум
232420.0,БелГУ (АФ)
232293.0,AГМУим И.Ганди
231971.0,УТЭК
231950.0,курокомбинат
231771.0,ВятГГУ (КЧФ) 
231618.0,HCU
231364.0,ДВГУ
231316.0,БМА (бывш. БРИ)
231274.0,Львовский Политехнический
231224.0,TU Braunschweig
231006.0,ncstu.ru
230961.0,НПИ
230947.0,Ташкентский Химико-Технологический институт
230924.0,КНУТД
230898.0,Адский
230565.0,Yeshiva University
230329.0,ТГТУ
230293.0,ВятГГУ (бывш.ВГПУ)
230203.0,Московский институт права
230157.0,Институт шизонавтики
229940.0,ПВВИСУ
229809.0,МГЭИ
229742.0,Красноуфимский сельхоз-колледж
229593.0,симферопольский университет им.Фрунзе
229540.0,Лиепайский Морской Коледж
229420.0,KSW Kraków
229152.0,НФ КЮА МВД РФ
229120.0,CAC
229063.0,Goethe Universität Frankfurt am Main
229002.0,КИ МГОУ
228746.0,СКФ БГТУ им. В. Г. Шухова
228354.0,Лицей 120
227896.0,Школа№1
227690.0,ТашПМИ (филиал)
227618.0,American University in Cairo
227556.0,БГТУ (Военмех)
227216.0,МГИ
227118.0,ИГРТ
226968.0,West London College
226625.0,ИНДУСТРИАЛЬНЫЙ ТЕХНИКУМ
226572.0,Калашниковский планово-учетный техникум
226373.0,АГМА
226328.0,ВПТ
226203.0,ПВУРЭ ПВО
225584.0,UP Wrocław
225531.0,Тучковский автотранспортный коледж
225455.0,АлтГУ(Алтайский Государственный Университет)
225351.0,BOS
224855.0,Новочеркасский с.х
224848.0,ВГА
224831.0,Киевский техникум железнодорожного транспорта
224654.0,МГГУ (бывш. МГОПУ) им. Шолохова (филиал)
224635.0,Веселых растений
224561.0,АГПУ им. Туси
224536.0,Ленинградский Областной педагогический университет
224498.0,РГСУ в г. Наро_фоминске
224399.0,Дрогобицький коледж статистики
224320.0,Медицинское училище
224301.0,Национальный авиационный уневерситет
224237.0,Самаркандский пищевой техникум
224193.0,Педагогический Университет
223866.0,впу-29
223756.0,Крымский медицинский институт
222669.0,"ГГУ (бывш. ГГПИ, ГГЭИ)"
222478.0,ВИКО (VIKO)
222403.0,lycée Georges Pompidou
222312.0,КТТ
221887.0,МПСИ (филиал)
221716.0,КПГИ
221706.0,ПГУ (Пермский государственный университет)
221465.0,пту 22
221299.0,EFF Köln
221251.0,ТИИ ЮФУ (бывш. ТРТУ)
221183.0,МАИ (уч. подразделение)
221091.0,ДонГМУ им. М. Горького
221085.0,Удмуртский государственный университет
220995.0,БГТУ
220915.0,Национальный Авиационный Университет
220528.0,НТГПК
220485.0,ТПИ Тольятти
220416.0,Черновицкий торгово-экономический институт
220099.0,КубГУ (ГФ)
219689.0,МарГТУ (ВФ)
219656.0,РВШ (RA)
219320.0,НАА
219056.0,КНУТД
218856.0,МГУ
218360.0,АФКрПИ
218289.0,Vysoké učení technické v Brně (VUT v Brně)
217890.0,спту-7
217693.0,ПТУ-41
217673.0,СВВАКУ (СВВАКИУ)
217574.0,СПТУ 63
217379.0,Alexandria University جامعة الإسكندرية
